replicate,run,a,b,w,z,sigma,isConv,finTol,logLik,AIC,BIC,deviance,df.residual
854,231,0.19963981963126193,0.14161700637801053,45,8.901742010741627,2156.88828841105,TRUE,1.4901161193847656e-8,-516.3619005185822,1042.7238010371643,1052.9390573763371,246564855.70029163,53
855,582,0.19300119524971057,0.14364810451364593,45,8.91965157223709,2255.709737504771,TRUE,1.4901161193847656e-8,-518.9153914831571,1047.8307829663142,1058.046039305487,269676000.2533137,53
856,643,0.200191217222446,0.14320249053266837,45,8.944384235543822,2339.58293856563,TRUE,1.4901161193847656e-8,-520.99634857743,1051.99269715486,1062.2079534940328,290103361.3006515,53
857,931,0.2427644411447043,0.12600120016450567,33.04385184275206,14.885109569244488,2329.441917977281,TRUE,1.4901161193847656e-8,-520.7487426638777,1051.4974853277554,1061.7127416669282,287593881.4091726,53
858,974,0.21521798563569813,0.13658904723473236,38.74913606423454,12.064848215869391,2177.1159917973578,TRUE,1.4901161193847656e-8,-516.8939661974804,1043.7879323949608,1054.0031887341336,251211204.21220905,53
859,1302,0.22464611049651712,0.1337903720162036,37.887788082817224,12.482096371208964,2123.3149974226626,TRUE,1.4901161193847656e-8,-515.4676827877895,1040.935365575579,1051.1506219147518,238948728.64884004,53
860,921,0.23737175910382366,0.12971333420208164,36.00045628501037,13.412199633817188,2102.957642828685,TRUE,1.4901161193847656e-8,-514.9185567445372,1039.8371134890745,1050.0523698282473,234388834.9191737,53
861,734,0.2276274197552445,0.13248786602165716,38.44669479567677,12.177566337491259,2228.6122210013646,TRUE,1.4901161193847656e-8,-518.226512649303,1046.453025298606,1056.6682816377788,263235758.87462172,53
862,1058,0.19908883592966162,0.1427682102921738,45,8.961098232235093,2283.2441022598064,TRUE,1.4901161193847656e-8,-519.6069508593865,1049.213901718773,1059.4291580579459,276299792.416722,53
862,1254,0.19908882950280637,0.1427682119280199,45,8.96109816094959,2283.244102259806,TRUE,1.4901161193847656e-8,-519.6069508593865,1049.213901718773,1059.4291580579459,276299792.4167219,53
862,14,0.19908883539595573,0.1427682107890303,45,8.961098157629102,2283.2441022598055,TRUE,1.4901161193847656e-8,-519.6069508593865,1049.213901718773,1059.4291580579459,276299792.41672176,53
862,301,0.19908883447326076,0.14276821124294573,45,8.96109812191923,2283.2441022598055,TRUE,1.4901161193847656e-8,-519.6069508593865,1049.213901718773,1059.4291580579459,276299792.4167218,53
862,370,0.19908883441643643,0.1427682113582744,45,8.961098098500281,2283.244102259806,TRUE,1.4901161193847656e-8,-519.6069508593865,1049.213901718773,1059.4291580579459,276299792.4167219,53
862,511,0.19908883438900596,0.1427682113188703,45,8.961098112435938,2283.244102259804,TRUE,1.4901161193847656e-8,-519.6069508593865,1049.213901718773,1059.4291580579459,276299792.41672146,53
862,513,0.19908883539849034,0.14276821100291004,45,8.961098119422868,2283.2441022598064,TRUE,1.4901161193847656e-8,-519.6069508593865,1049.213901718773,1059.4291580579459,276299792.416722,53
862,521,0.19908883528307306,0.14276821119004465,45,8.961098097107723,2283.2441022598055,TRUE,1.4901161193847656e-8,-519.6069508593865,1049.213901718773,1059.4291580579459,276299792.4167218,53
862,523,0.19908883519151863,0.14276821113634938,45,8.961098098797185,2283.2441022598064,TRUE,1.4901161193847656e-8,-519.6069508593865,1049.213901718773,1059.4291580579459,276299792.416722,53
862,58,0.19908882409211145,0.14276821439926193,45,8.961098070645278,2283.244102259805,TRUE,1.4901161193847656e-8,-519.6069508593865,1049.213901718773,1059.4291580579459,276299792.4167217,53
862,870,0.19908883591821214,0.14276821034945084,45,8.961098226053155,2283.244102259806,TRUE,1.4901161193847656e-8,-519.6069508593865,1049.213901718773,1059.4291580579459,276299792.4167219,53
862,916,0.19908883530843433,0.14276821087250663,45,8.961098148168414,2283.2441022598055,TRUE,1.4901161193847656e-8,-519.6069508593865,1049.213901718773,1059.4291580579459,276299792.4167218,53
862,932,0.19908883464878116,0.14276821116618765,45,8.961098128084453,2283.2441022598055,TRUE,1.4901161193847656e-8,-519.6069508593865,1049.213901718773,1059.4291580579459,276299792.4167218,53
863,1201,1.2,0.031706564055495066,28.181081932798914,19.078681585157735,4348.985297402604,TRUE,1.4901161193847656e-8,-556.3346312143337,1122.6692624286675,1132.8845187678403,1002424675.2022729,53
864,1242,0.24224143847382057,0.12762366205737063,34.57463565835498,14.121871314965246,1865.6110272118633,TRUE,1.4901161193847656e-8,-508.0924574918377,1026.1849149836753,1036.400171322848,184466738.7572887,53
865,1304,0.27409543856428253,0.12043349210481873,33.25090971891272,14.74364127666916,2090.215068702437,TRUE,1.4901161193847656e-8,-514.5721226665678,1039.1442453331356,1049.3595016723084,231556948.77182877,53
866,986,0.20097659717387079,0.14020897391508988,39.963763801345166,11.466093249700096,2087.6061798253822,TRUE,1.4901161193847656e-8,-514.5009340366694,1039.0018680733388,1049.2171244125116,230979276.78839165,53
867,1034,0.19353636029971516,0.13983331701465168,39.63461816373431,11.607685770521696,2134.1107275113354,TRUE,1.4901161193847656e-8,-515.7567579114572,1041.5135158229143,1051.7287721620871,241384715.65578496,53
868,1192,0.2680138470113307,0.12352280132316185,33.88846793997487,14.459276677554007,2160.775057037085,TRUE,1.4901161193847656e-8,-516.4645235597055,1042.929047119411,1053.1443034585839,247454288.8970218,53
869,1239,0.2704229931870009,0.12052311759476672,33.231852039495195,14.746923360594685,2402.7514211773705,TRUE,1.4901161193847656e-8,-522.5149325510322,1055.0298651020644,1065.2451214412372,305980362.77440333,53
870,377,0.25064969947608057,0.1261843445691075,36.583156759420454,13.075905151424998,2321.7499005063446,TRUE,1.4901161193847656e-8,-520.5602123204021,1051.1204246408042,1061.335680979977,285697697.8265647,53
871,68,1.2,0.03447347450890577,28.209329230908534,19.097801463337134,4538.867954933357,TRUE,1.4901161193847656e-8,-558.7705307117362,1127.5410614234725,1137.7563177626453,1091870082.5530088,53
872,133,1.0661286237375747,0.042741353865256675,27.517772758750706,19.15389648893896,4081.9863709479305,TRUE,1.4901161193847656e-8,-552.7231780547935,1115.446356109587,1125.6616124487598,883118474.8280468,53
873,1237,0.24077296453777736,0.12785042255508114,35.67937108484823,13.551348543215985,2019.600610844596,TRUE,1.4901161193847656e-8,-512.6131928418637,1035.2263856837274,1045.4416420229002,216175691.2481649,53
874,2,0.22414617334429648,0.1313239787975248,36.265381387185165,13.272109603143777,2000.761671668473,TRUE,1.4901161193847656e-8,-512.0789984995923,1034.1579969991847,1044.3732533383575,212161505.14133397,53
875,1206,1.2,0.03237268953022131,28.225906734039718,19.109028464399792,4542.2895728582225,TRUE,1.4901161193847656e-8,-558.8134838771999,1127.6269677543999,1137.8422240935727,1093516911.8759165,53
876,372,0.22611672560564738,0.13206281998871724,37.89734571496527,12.449218041667653,2062.178803535497,TRUE,1.4901161193847656e-8,-513.8024021399657,1037.6048042799314,1047.8200606191042,225386815.14080802,53
877,1192,0.2368500463106094,0.1296479117520594,35.27144077313625,13.78626640641912,2049.8166186186545,TRUE,1.4901161193847656e-8,-513.4596747821495,1036.919349564299,1047.1346059034718,222692653.0081564,53
878,980,0.20495501083817555,0.13873987959718787,39.64994516407475,11.61264499813334,2054.149464077395,TRUE,1.4901161193847656e-8,-513.5800326398579,1037.1600652797158,1047.3753216188886,223635091.10078079,53
879,65,1.117574970764267,0.035240368476756635,27.88498069841933,19.192049015585734,3988.6025408721243,TRUE,1.4901161193847656e-8,-551.4040386603093,1112.8080773206186,1123.0233336597914,843174362.139733,53
880,1217,0.19791840171254382,0.1386275403582718,40.26687665091195,11.274442470540555,1991.3981880461163,TRUE,1.4901161193847656e-8,-511.81161464527105,1033.623229290542,1043.8384856297148,210180337.39772782,53
881,1238,0.2670989496254711,0.12317014839822048,34.34842994278152,14.212390872698466,2148.2204791879476,TRUE,1.4901161193847656e-8,-516.1323751709152,1042.2647503418304,1052.4800066810033,244587115.04173228,53
882,1307,0.19652017717950412,0.1407265513868889,41.4830055879768,10.682163922079194,2078.060023637525,TRUE,1.4901161193847656e-8,-514.2396880180758,1038.4793760361515,1048.6946323753243,228871673.47754073,53
883,1194,0.23095453502796678,0.13233690476324242,37.371861559450814,12.737087651362058,2041.3312705191438,TRUE,1.4901161193847656e-8,-513.2232298780192,1036.4464597560384,1046.6617160952112,220852767.867963,53
884,920,0.18981406096919032,0.1446705654659144,45,8.92890501575536,2287.7797034713913,TRUE,1.4901161193847656e-8,-519.7200674673475,1049.440134934695,1059.6553912738677,277398606.4956293,53
885,723,0.17929380107855153,0.1475742590012409,45,8.948822797609397,2001.3241706225767,TRUE,1.4901161193847656e-8,-512.0950213645975,1034.190042729195,1044.4052990683679,212280817.1036617,53
886,208,1.2,0.03607121430977522,28.128227440263668,19.042898990320708,4448.179169931165,TRUE,1.4901161193847656e-8,-557.6201114149624,1125.2402228299247,1135.4554791690975,1048673790.1739042,53
887,1202,1.2,0.03382471046364874,28.144025424554247,19.053593980001075,4636.493454220978,TRUE,1.4901161193847656e-8,-559.9835321870457,1129.9670643740915,1140.1823207132643,1139344792.2048006,53
888,1026,0.2499223510889322,0.12604593956243051,34.44922223140253,14.175458187361825,2354.9000561211287,TRUE,1.4901161193847656e-8,-521.3683080881449,1052.7366161762898,1062.9518725154626,293914376.5389226,53
889,258,0.2167217984011995,0.1351363694609419,39.539256148600906,11.63593212205823,2337.144486307242,TRUE,1.4901161193847656e-8,-520.9369088116723,1051.8738176233446,1062.0890739625174,289498950.5434461,53
890,1053,0.26708554229703435,0.12155033386042975,34.06260461952909,14.50064775987962,2168.975358432593,TRUE,1.4901161193847656e-8,-516.6804333436753,1043.3608666873506,1053.5761230265234,249336067.59085315,53
891,934,0.2449586460495042,0.12833886842666678,34.95050420460608,13.947219033067848,1951.4679542111028,TRUE,1.4901161193847656e-8,-510.6570732222524,1031.3141464445048,1041.5294027836776,201836040.34458196,53
892,513,0.19057483685210522,0.14502561767720293,45,8.937388869739358,2176.321006074829,TRUE,1.4901161193847656e-8,-516.8731485369927,1043.7462970739855,1053.9615534131583,251027775.43857542,53
893,377,0.22924087842457952,0.12912654209834482,36.280464377064085,13.235479786264142,2285.9389289787573,TRUE,1.4901161193847656e-8,-519.674186135251,1049.348372270502,1059.5636286096749,276952389.71208906,53
894,1056,0.23217917827763881,0.13050073163867626,35.6106213700157,13.61517869186372,2123.4264459854494,TRUE,1.4901161193847656e-8,-515.4706745254147,1040.9413490508293,1051.1566053900021,238973813.19005096,53
895,1206,1.2,0.035379775984179934,28.14283019113529,19.05278363481041,4468.6390330936965,TRUE,1.4901161193847656e-8,-557.8816877352058,1125.7633754704116,1135.9786318095844,1058342944.8286939,53
896,920,0.20877073692550768,0.13557242130137495,38.75046755205295,12.028630700465778,2484.2479366854386,TRUE,1.4901161193847656e-8,-524.4161941341259,1058.8323882682519,1069.0476446074247,327088853.9790705,53
897,1051,0.21715475128595374,0.1355093916893582,40.092468107826534,11.359220863938436,2257.758035910932,TRUE,1.4901161193847656e-8,-518.9671268773275,1047.934253754655,1058.1495100938278,270165981.48218066,53
898,850,0.17698563750519408,0.1475195142145061,45,8.945254365905091,1907.6670751741906,TRUE,1.4901161193847656e-8,-509.36312662482595,1028.726253249652,1038.9415095888246,192877264.4942935,53
899,718,0.19325558892906108,0.14413087158274096,45,8.929523281569688,2309.8721049572423,TRUE,1.4901161193847656e-8,-520.2678586569491,1050.5357173138982,1060.750973653071,282781984.4867589,53
900,1306,0.2583731124931254,0.12287726639543993,33.089209619011044,14.839241567608514,1950.2948984884995,TRUE,1.4901161193847656e-8,-510.6227993923313,1031.2455987846624,1041.4608551238352,201593460.12672412,53
901,1197,0.24802990283219245,0.12672187394387496,34.09567595245664,14.366521771485091,1906.9777067829605,TRUE,1.4901161193847656e-8,-509.3425249693776,1028.6850499387551,1038.900306277928,192737890.63086152,53
902,1252,0.22725538823972263,0.13179118035858395,37.30120556824526,12.757138322472573,2071.4495019378005,TRUE,1.4901161193847656e-8,-514.0580761657232,1038.1161523314463,1048.331408670619,227417861.07115322,53
903,1206,1.2,0.034355568474832655,28.148613957633383,19.056700973700373,4083.8793093629274,TRUE,1.4901161193847656e-8,-552.7496045221911,1115.4992090443823,1125.714465383555,883937721.312459,53
904,1237,0.23439452853841306,0.1296236773850628,35.09223110176686,13.872279900268921,2302.9013841318338,TRUE,1.4901161193847656e-8,-520.0955842582845,1050.191168516569,1060.4064248557418,281077803.6069247,53
905,467,0.2207003595648965,0.13315027501906138,38.07878577934043,12.469005714100966,2489.664357504325,TRUE,1.4901161193847656e-8,-524.540336294443,1059.080672588886,1069.2959289280589,328516716.4904534,53
906,1238,0.24007526599378812,0.12812403457738836,35.15980644731344,13.823423411635911,2100.7699539215737,TRUE,1.4901161193847656e-8,-514.8592292662014,1039.7184585324028,1049.9337148715756,233901423.16288146,53
907,1096,0.2375066044619737,0.12882042262036955,36.528278207564284,13.122953375845348,2077.575895046233,TRUE,1.4901161193847656e-8,-514.226407100128,1038.452814200256,1048.6680705394288,228765044.78288934,53
908,1194,0.25716927575427423,0.1229275815891428,33.378113470139226,14.687539422499077,2211.235747126421,TRUE,1.4901161193847656e-8,-517.7803423862048,1045.5606847724096,1055.7759411115824,259146867.0565962,53
909,432,-4.2718455379451756e-4,0.2788786316883963,3.7753663728668414,30,4387.301608788273,TRUE,1.4901161193847656e-8,-556.8346248103678,1123.6692496207356,1133.8845059599084,1020166016.5432371,53
910,977,0.20146745443195302,0.1403551667235119,42.93175476933865,9.946445395335186,1910.3496322472786,TRUE,1.4901161193847656e-8,-509.4432235914158,1028.8864471828315,1039.1017035220043,193420093.02364758,53
911,1193,0.24474228306674106,0.12723763388632786,35.58971434601675,13.595765964438085,2091.441473242077,TRUE,1.4901161193847656e-8,-514.6055568140463,1039.2111136280926,1049.4263699672654,231828754.10784045,53
912,948,0.2532733070861785,0.12361463054144863,32.86467003668228,14.957960808237535,2077.006776450043,TRUE,1.4901161193847656e-8,-514.2107907252712,1038.4215814505424,1048.6368377897152,228639728.91922817,53
913,922,0.23207063949171977,0.13095395172246638,36.09369236305594,13.373843206654572,2312.870119087059,TRUE,1.4901161193847656e-8,-520.3417917559955,1050.683583511991,1060.8988398511638,283516513.95158666,53
914,498,0.19182130717608467,0.1454844291847685,45,8.94913791795766,2058.7425708820815,TRUE,1.4901161193847656e-8,-513.7073431524993,1037.4146863049987,1047.6299426441715,224636311.57759464,53
915,1229,0.21828495563640474,0.13451054935339296,36.75507753492432,13.063055875276682,2062.936061901999,TRUE,1.4901161193847656e-8,-513.8233294250394,1037.646658850079,1047.8619151892517,225552375.3612736,53
916,639,1.2,0.03423053673679913,28.163359065310768,19.066682077522504,4598.366496012999,TRUE,1.4901161193847656e-8,-559.5128701569796,1129.0257403139592,1139.240996653132,1120683644.8777077,53
917,1163,0.23415732250983579,0.12666698038486918,34.97348749063354,13.876478549929047,2111.065699378025,TRUE,1.4901161193847656e-8,-515.1379004719407,1040.2758009438814,1050.4910572830543,236199714.5157928,53
918,67,1.2,0.034339892131282225,28.294743582075036,19.15563090888341,4757.28561490296,TRUE,1.4901161193847656e-8,-561.4495093249151,1132.8990186498302,1143.114274989003,1199483620.35342,53
919,411,0.9527575228992867,0.05043443591327355,26.859109764221433,19.226249500253218,3209.501698691473,TRUE,1.4901161193847656e-8,-539.0165000868432,1088.0330001736863,1098.2482565128591,545947761.1568829,53
920,1205,1.2,0.035163510370124045,28.132946124882608,19.046094071625944,4108.3468305468805,TRUE,1.4901161193847656e-8,-553.0900865427194,1116.1801730854388,1126.3954294246116,894561225.0434238,53
921,986,0.20209667927363503,0.13843549996202387,40.088298593763184,11.373431382870438,2244.087674732454,TRUE,1.4901161193847656e-8,-518.6209519827139,1047.2419039654278,1057.4571603046006,266904263.06996402,53
922,1370,0.20513066451686512,0.13942329943398352,42.92494797145039,9.941878516965417,2319.8508275875374,TRUE,1.4901161193847656e-8,-520.5135701515671,1051.0271403031343,1061.242396642307,285230516.6997049,53
923,1205,1.2,0.03358209186998436,28.17459139518062,19.074282370680002,4271.293326867839,TRUE,1.4901161193847656e-8,-555.3071557869292,1120.6143115738585,1130.8295679130313,966929174.2597237,53
924,73,0.2448968357939013,0.12674788048375235,34.462156000481336,14.170119259266086,2022.4633830564198,TRUE,1.4901161193847656e-8,-512.6939328022424,1035.387865604485,1045.6031219436577,216788981.197613,53
925,719,0.23297396043961222,0.12971701996161983,35.771465161103734,13.519665447866297,2137.7681077134885,TRUE,1.4901161193847656e-8,-515.854359332518,1041.708718665036,1051.9239750042088,242212781.56491616,53
926,1045,0.22333750462937282,0.13387902756461845,39.532224946895774,11.63306003077934,2266.742534119879,TRUE,1.4901161193847656e-8,-519.1935019492751,1048.3870038985501,1058.602260237723,272320450.94737524,53
927,1201,1.2,0.03349508221765971,28.105512576818306,19.027518642142443,4122.106509744736,TRUE,1.4901161193847656e-8,-553.280672021438,1116.561344042876,1126.7766003820489,900563390.1170365,53
928,1096,0.23908571562881278,0.1281159755190414,36.06715201001322,13.351708748369273,2226.460823699235,TRUE,1.4901161193847656e-8,-518.1714609567613,1046.3429219135226,1056.5581782526954,262727773.37177625,53
929,724,0.25957005120469123,0.1227061486001102,34.022165151697344,14.354860038897657,2064.8361387849664,TRUE,1.4901161193847656e-8,-513.8758053780297,1037.7516107560593,1047.9668670952321,225968058.8417177,53
930,1194,0.2751815654811911,0.12113571938508248,32.01866519462027,15.398708125120352,2098.0431344045496,TRUE,1.4901161193847656e-8,-514.7851946611587,1039.5703893223174,1049.7856456614902,233294604.6725695,53
931,1035,0.24306323088196644,0.12752015414870435,36.38410706549481,13.18625890531661,2260.731618577478,TRUE,1.4901161193847656e-8,-519.0421493956565,1048.084298791313,1058.2995551304857,270878094.91550493,53
932,930,0.23438843724453515,0.12869374246686624,35.580033367017826,13.602762228213527,2161.0906177275824,TRUE,1.4901161193847656e-8,-516.4728472609697,1042.9456945219395,1053.1609508611123,247526570.87559968,53
933,372,0.26354866140709343,0.12302455271516116,33.08822419928211,14.854430703520944,2302.3260505944654,TRUE,1.4901161193847656e-8,-520.081342176969,1050.162684353938,1060.3779406931108,280937377.89203316,53
934,608,0.2718541879701852,0.12142357247016751,34.067199667476196,14.33506508198756,2272.695574768533,TRUE,1.4901161193847656e-8,-519.3430021752301,1048.6860043504603,1058.901260689633,273752694.30534106,53
935,1236,0.22654489461829613,0.13069856023113052,35.08620945681001,13.87558112258805,2135.6221423643688,TRUE,1.4901161193847656e-8,-515.7971120286101,1041.5942240572201,1051.809480396393,241726742.55271968,53
936,802,0.2533079302401641,0.12372281253529921,34.05503695647293,14.342851295452276,2321.647757482826,TRUE,1.4901161193847656e-8,-520.557704608261,1051.115409216522,1061.3306655556948,285672560.42072684,53
937,1100,0.2297005339179348,0.13120628413668278,37.7206362866553,12.53433369013933,2032.7459127022423,TRUE,1.4901161193847656e-8,-512.9829957842877,1035.9659915685754,1046.1812479077482,218998965.1172066,53
938,1256,0.22844271954300277,0.13185975744772915,37.33348386537822,12.74180042051395,2042.5547906892998,TRUE,1.4901161193847656e-8,-513.2573839414481,1036.5147678828962,1046.730024222069,221117593.8672939,53
939,442,0.20328946634398143,0.13761024441306838,40.36513729635071,11.219124841980786,2197.43785835709,TRUE,1.4901161193847656e-8,-517.4235537925679,1044.8471075851357,1055.0623639243086,255922856.4910727,53
940,63,1.2,0.03617398952165848,28.23704729289458,19.116570145417903,4421.868799235093,TRUE,1.4901161193847656e-8,-557.2819631809981,1124.5639263619962,1134.779182701169,1036304954.9153868,53
941,1092,0.2503597123800512,0.12475448647143261,34.03615761168065,14.36567086839076,2126.2339798420494,TRUE,1.4901161193847656e-8,-515.5459885209216,1041.0919770418432,1051.307233381016,239606159.66285285,53
942,1236,0.21700954458586652,0.1318798124567316,35.21950688750087,13.803728158778355,1899.1612156806111,TRUE,1.4901161193847656e-8,-509.1084081237943,1028.2168162475887,1038.4320725867613,191161106.1267092,53
943,1092,0.23310633240977963,0.12818298774269946,36.521095031577,13.104421439688172,2068.310297165052,TRUE,1.4901161193847656e-8,-513.9716292629907,1037.9432585259815,1048.1585148651543,226729096.72402623,53
944,1225,0.23390791234128472,0.12741296653628226,35.19216590342954,13.777403856160454,2264.419788332544,TRUE,1.4901161193847656e-8,-519.1350637331824,1048.2701274663648,1058.4853838055376,271762639.8229763,53
945,867,0.2633620314236651,0.12319315097156228,33.68313265285841,14.549054745260243,1879.9942294759362,TRUE,1.4901161193847656e-8,-508.53022201993775,1027.0604440398756,1037.2757003790482,187322050.0517294,53
946,83,0.19089499814557578,0.14609874335807388,45,8.957368455364424,2052.574909192564,TRUE,1.4901161193847656e-8,-513.5363240172792,1037.0726480345584,1047.2879043737312,223292379.16588375,53
947,1309,0.27362806627908304,0.12171414423522851,33.404481288190226,14.68792236015193,2150.165143786905,TRUE,1.4901161193847656e-8,-516.1839507620444,1042.367901524089,1052.5831578632617,245030137.7144766,53
948,1370,0.21436767460206377,0.13730423925508617,42.398869497343334,10.198820162526268,2100.5327496301556,TRUE,1.4901161193847656e-8,-514.8527928603629,1039.7055857207258,1049.9208420598986,233848605.11024758,53
949,1195,0.23488437982629223,0.1281733819367692,34.02412002479029,14.398909013723614,2165.8123044657914,TRUE,1.4901161193847656e-8,-516.5972485964039,1043.1944971928078,1053.4097535319806,248609375.72329736,53
950,661,0.28249550107916704,0.11878182138693824,32.207570214066756,15.271361240148368,2121.3408274815847,TRUE,1.4901161193847656e-8,-515.4146619072296,1040.8293238144593,1051.044580153632,238504606.03603348,53
951,1228,0.21752253290816687,0.13608011570496786,42.2282076688748,10.272143974694595,2078.1202807163245,TRUE,1.4901161193847656e-8,-514.2413408113812,1038.4826816227624,1048.6979379619352,228884946.75959823,53
952,1235,0.23475188296685165,0.13088655873751392,35.182243477989246,13.849358180732134,2244.2972675045785,TRUE,1.4901161193847656e-8,-518.6262754066954,1047.2525508133908,1057.4678071525636,266954121.92121145,53
953,1237,0.2377669145397183,0.12614682908061092,34.40557099625176,14.169944428836818,1876.1983920889393,TRUE,1.4901161193847656e-8,-508.41501876679894,1026.830037533598,1037.0452938727706,186566381.54328743,53
954,921,0.20587015349682813,0.13671071217850414,40.5097079997262,11.134927035441132,2092.738717373012,TRUE,1.4901161193847656e-8,-514.6409008549164,1039.2818017098327,1049.4970580490055,232116432.97717807,53
955,375,0.24831222553013846,0.12861739971747976,36.22221724028957,13.303425646202053,1832.9602804027566,TRUE,1.4901161193847656e-8,-507.08604676613936,1024.1720935322787,1034.3873498714515,178066399.64531004,53
956,1206,1.2,0.03587893768016499,28.097213706359078,19.02190149021714,4550.708137745241,TRUE,1.4901161193847656e-8,-558.9190284623714,1127.838056924743,1138.0533132639157,1097574061.4118605,53
957,1005,0.26185857379468086,0.12464799232527815,34.4865170257029,14.157295241855039,1863.356531454137,TRUE,1.4901161193847656e-8,-508.02353424601904,1026.047068492038,1036.262324831211,184021170.85557798,53
958,1110,0.26377934188187885,0.12422778727235174,32.86015980286344,14.995295098439792,1942.4869179553539,TRUE,1.4901161193847656e-8,-510.394142607438,1030.788285214876,1041.0035415540488,199982537.60066754,53
959,1204,1.2,0.03561785153289761,28.126237921274814,19.041551389249786,4251.695169712192,TRUE,1.4901161193847656e-8,-555.0450184093676,1120.0900368187351,1130.305293157908,958076326.2561611,53
960,829,0.23681797274463431,0.12918682179113286,35.905594986112376,13.452495614259654,2330.8799946625745,TRUE,1.4901161193847656e-8,-520.7839206516649,1051.5678413033297,1061.7830976425025,287949082.12446475,53
961,850,0.19940739401809052,0.14289245035166367,45,8.924629978218874,2226.1912785581176,TRUE,1.4901161193847656e-8,-518.1645598682819,1046.3291197365638,1056.5443760757366,262664163.26259592,53
962,1050,0.23464742205472103,0.13185012538880467,37.49051205163915,12.676127171028913,2123.208155232492,TRUE,1.4901161193847656e-8,-515.464814556711,1040.929629113422,1051.1448854525947,238924682.1336254,53
963,307,0.24079183554685596,0.12747067793796027,34.91429555572471,13.940047036133835,2289.3583130628413,TRUE,1.4901161193847656e-8,-519.7593849403864,1049.5187698807729,1059.7340262199457,277781558.7362668,53
964,1091,0.22624922221513924,0.1332775748112532,37.09623910036161,12.884500444086155,2024.020686901434,TRUE,1.4901161193847656e-8,-512.7378061115221,1035.4756122230442,1045.690868562217,217122966.2732625,53
965,1225,0.16150472237259458,0.14357140268374083,34.51919528289215,14.208416107361908,2646.087203662682,TRUE,1.4901161193847656e-8,-528.0135809480831,1066.0271618961663,1076.242418235339,371094206.93753177,53
966,1206,1.2,0.03592167310210741,28.149157530927617,19.057068191900363,4440.553639066119,TRUE,1.4901161193847656e-8,-557.5223122403717,1125.0446244807433,1135.2598808199161,1045081380.9354377,53
967,304,0.21950452927607805,0.1333473343260414,38.500333524810785,12.144510503063056,2179.2294812922614,TRUE,1.4901161193847656e-8,-516.9492735239563,1043.8985470479126,1054.1138033870855,251699180.003067,53
968,73,0.19677217010000383,0.14414845965162373,45,8.939570652185404,2015.8166911154617,TRUE,1.4901161193847656e-8,-512.506297583389,1035.012595166778,1045.2278515059509,215366397.40552348,53
969,1107,0.23299417187936858,0.12868809688102628,36.7445383290698,12.996885915232836,2097.8746530078565,TRUE,1.4901161193847656e-8,-514.7806171455336,1039.5612342910672,1049.77649063024,233257137.16584018,53
970,173,0.26401558620865384,0.12354011220529619,32.88410634338853,14.970833817800003,1754.7213214544038,TRUE,1.4901161193847656e-8,-504.5995787251597,1019.1991574503194,1029.414413789492,163189486.54623452,53
971,848,0.18914347498962172,0.1449044038135597,45,8.931034848251151,2221.5518251918115,TRUE,1.4901161193847656e-8,-518.0456461038747,1046.0912922077493,1056.3065485469222,261570503.1366926,53
972,1236,0.24939847526014153,0.12558219671237456,35.29816301045132,13.72588068853513,2381.652049255139,TRUE,1.4901161193847656e-8,-522.0121856553263,1054.0243713106527,1064.2396276498255,300630123.6372238,53
973,724,0.256526800659947,0.12547899795520281,33.61930069481499,14.60942398341821,1925.0018803422868,TRUE,1.4901161193847656e-8,-509.8787415364051,1029.7574830728101,1039.972739411983,196398508.684031,53
974,492,0.21918447745178707,0.13533329352022572,38.776836767271675,12.038687435988912,2076.882792362959,TRUE,1.4901161193847656e-8,-514.2073880864436,1038.4147761728873,1048.63003251206,228612433.06030825,53
975,1239,0.264665170282798,0.12233388295009533,34.30714955988525,14.211767835370377,2075.173302091935,TRUE,1.4901161193847656e-8,-514.1604518463075,1038.320903692615,1048.5361600317879,228236244.3869027,53
976,730,0.2667527206510063,0.12204385929480209,33.687515792535336,14.532172995751496,1981.5188922652114,TRUE,1.4901161193847656e-8,-511.5281347694958,1033.0562695389917,1043.2715258781643,208100107.38140938,53
977,1194,0.2189649664904311,0.13501943548005632,37.254574130434314,12.815692336122861,2136.3283358474573,TRUE,1.4901161193847656e-8,-515.8159572980521,1041.6319145961043,1051.847170935277,241886634.20287257,53
978,426,1.2,0.033939586304969606,28.180481582371907,19.078267112449378,4118.328224584445,TRUE,1.4901161193847656e-8,-553.2284023836892,1116.4568047673783,1126.6720611065512,898913250.3666698,53
979,1109,0.24362327820836505,0.12832267695121874,36.48416961461286,13.151501467064543,1967.5609313161715,TRUE,1.4901161193847656e-8,-511.12520187236,1032.25040374472,1042.4656600838928,205178688.97741327,53
980,936,0.22674840482853334,0.13040404459518865,35.06965915522594,13.879237238618922,2171.7804628171148,TRUE,1.4901161193847656e-8,-516.7541029895891,1043.5082059791782,1053.723462318351,249981410.06972837,53
981,305,0.21392646153877817,0.13496153251605597,37.34730526995567,12.754417637634893,2244.8856362034544,TRUE,1.4901161193847656e-8,-518.6412166629317,1047.2824333258634,1057.4976896650362,267094110.5405272,53
982,568,1.2,0.03549989539855419,28.14984685240916,19.0575344702078,4641.366423229208,TRUE,1.4901161193847656e-8,-560.0434079046529,1130.0868158093058,1140.3020721484786,1141740960.5580127,53
